Driver,LapTime,LapNumber,Compound,TyreLife,Team,Track,Rainfall,TrackTemp,LapTime_sec,LapTime_norm
HAM,69.864,33.0,HARD,7.0,Ferrari,Spielberg,0,48.7,69.864,-0.8817177495600891
HAM,69.769,34.0,HARD,8.0,Ferrari,Spielberg,0,48.8,69.769,-0.9834566733893398
HAM,69.961,35.0,HARD,9.0,Ferrari,Spielberg,0,48.5,69.961,-0.7778369536502275
HAM,69.425,36.0,HARD,10.0,Ferrari,Spielberg,0,48.4,69.425,-1.3518586712552716
HAM,69.665,37.0,HARD,11.0,Ferrari,Spielberg,0,48.4,69.665,-1.0948340215813621
HAM,69.319,38.0,HARD,12.0,Ferrari,Spielberg,0,48.1,69.319,-1.4653778915279048
HAM,70.055,39.0,HARD,13.0,Ferrari,Spielberg,0,48.3,70.055,-0.6771689658612746
HAM,69.641,40.0,HARD,14.0,Ferrari,Spielberg,0,48.7,69.641,-1.120536486548753
HAM,70.106,41.0,HARD,15.0,Ferrari,Spielberg,0,49.3,70.106,-0.6225512278055841
HAM,70.087,42.0,HARD,16.0,Ferrari,Spielberg,0,48.4,70.087,-0.6428990125714251
HAM,69.923,43.0,HARD,17.0,Ferrari,Spielberg,0,48.4,69.923,-0.8185325231819248
HAM,70.173,44.0,HARD,18.0,Ferrari,Spielberg,0,48.7,70.173,-0.550798513104946
HAM,70.61,45.0,HARD,19.0,Ferrari,Spielberg,0,49.3,70.61,-0.0827994634903896
HAM,70.346,46.0,HARD,20.0,Ferrari,Spielberg,0,49.1,70.346,-0.3655265781316747
HAM,70.282,47.0,HARD,21.0,Ferrari,Spielberg,0,48.9,70.282,-0.4340664847113889
HAM,70.432,49.0,HARD,23.0,Ferrari,Spielberg,0,48.2,70.432,-0.2734260786651956
HAM,69.115,52.0,MEDIUM,2.0,Ferrari,Spielberg,0,48.7,69.115,-1.6838488437507277
HAM,68.628,53.0,MEDIUM,3.0,Ferrari,Spielberg,0,48.7,68.628,-2.2053946953806767
HAM,68.979,54.0,MEDIUM,4.0,Ferrari,Spielberg,0,48.4,68.979,-1.8294961452325995
HAM,68.757,55.0,MEDIUM,5.0,Ferrari,Spielberg,0,48.4,68.757,-2.0672439461809504
HAM,68.989,56.0,MEDIUM,6.0,Ferrari,Spielberg,0,48.6,68.989,-1.818786784829515
HAM,68.938,57.0,MEDIUM,7.0,Ferrari,Spielberg,0,48.5,68.938,-1.8734045228852207
HAM,68.669,58.0,MEDIUM,8.0,Ferrari,Spielberg,0,47.5,68.669,-2.161486317728056
HAM,69.31,59.0,MEDIUM,9.0,Ferrari,Spielberg,0,48.2,69.31,-1.4750163158906764
HAM,69.324,60.0,MEDIUM,10.0,Ferrari,Spielberg,0,48.6,69.324,-1.46002321132637
HAM,69.266,61.0,MEDIUM,11.0,Ferrari,Spielberg,0,48.6,69.266,-1.5221375016642213
HAM,69.287,62.0,MEDIUM,12.0,Ferrari,Spielberg,0,48.6,69.287,-1.4996478448177541
HAM,69.242,63.0,MEDIUM,13.0,Ferrari,Spielberg,0,48.3,69.242,-1.5478399666316123
HAM,69.088,64.0,MEDIUM,14.0,Ferrari,Spielberg,0,48.2,69.088,-1.7127641168390424
HAM,69.447,65.0,MEDIUM,15.0,Ferrari,Spielberg,0,47.5,69.447,-1.3282980783684915
HAM,69.317,66.0,MEDIUM,16.0,Ferrari,Spielberg,0,47.5,69.317,-1.4675197636085309
HAM,69.515,67.0,MEDIUM,17.0,Ferrari,Spielberg,0,47.3,69.515,-1.2554744276275556
HAM,69.574,68.0,MEDIUM,18.0,Ferrari,Spielberg,0,45.9,69.574,-1.1922892012493913
HAM,69.31,69.0,MEDIUM,19.0,Ferrari,Spielberg,0,45.9,69.31,-1.4750163158906764
HAM,69.553,70.0,MEDIUM,20.0,Ferrari,Spielberg,0,46.3,69.553,-1.2147788580958583
RUS,71.671,4.0,MEDIUM,4.0,Mercedes,Spielberg,0,49.8,71.671,1.053463675276316
RUS,70.953,5.0,MEDIUM,5.0,Mercedes,Spielberg,0,49.8,70.953,0.2845315983352291
RUS,70.594,6.0,MEDIUM,6.0,Mercedes,Spielberg,0,49.7,70.594,-0.09993444013532195
RUS,70.739,7.0,MEDIUM,7.0,Mercedes,Spielberg,0,50.3,70.739,0.05535128570933671
RUS,70.574,8.0,MEDIUM,8.0,Mercedes,Spielberg,0,50.4,70.574,-0.121353160941476
RUS,70.931,9.0,MEDIUM,9.0,Mercedes,Spielberg,0,50.3,70.931,0.260971005448449
RUS,71.16,10.0,MEDIUM,10.0,Mercedes,Spielberg,0,49.9,71.16,0.5062153586789607
RUS,71.465,11.0,MEDIUM,11.0,Mercedes,Spielberg,0,49.2,71.465,0.8328508509728821
RUS,71.232,12.0,MEDIUM,12.0,Mercedes,Spielberg,0,49.1,71.232,0.5833227535811335
RUS,71.429,13.0,MEDIUM,13.0,Mercedes,Spielberg,0,49.2,71.429,0.7942971535217958
RUS,71.849,14.0,MEDIUM,14.0,Mercedes,Spielberg,0,49.5,71.849,1.244090290451122
RUS,71.554,15.0,MEDIUM,15.0,Mercedes,Spielberg,0,49.5,71.554,0.9281641585602851
RUS,71.907,16.0,MEDIUM,16.0,Mercedes,Spielberg,0,49.5,71.907,1.3062045807889733
RUS,71.675,17.0,MEDIUM,17.0,Mercedes,Spielberg,0,49.6,71.675,1.0577474194375376
RUS,70.908,20.0,MEDIUM,2.0,Mercedes,Spielberg,0,49.0,70.908,0.23633947652137108
RUS,71.438,21.0,MEDIUM,3.0,Mercedes,Spielberg,0,49.0,71.438,0.8039355778845674
RUS,71.289,22.0,MEDIUM,4.0,Mercedes,Spielberg,0,49.3,71.289,0.644366107878687
RUS,71.53,23.0,MEDIUM,5.0,Mercedes,Spielberg,0,49.3,71.53,0.9024616935928942
RUS,71.367,24.0,MEDIUM,6.0,Mercedes,Spielberg,0,49.6,71.367,0.7278991190227075
RUS,71.448,25.0,MEDIUM,7.0,Mercedes,Spielberg,0,49.6,71.448,0.8146449382876367
RUS,70.478,26.0,MEDIUM,8.0,Mercedes,Spielberg,0,49.1,70.478,-0.22416302081103975
RUS,71.172,27.0,MEDIUM,9.0,Mercedes,Spielberg,0,49.1,71.172,0.5190665911626562
RUS,71.338,28.0,MEDIUM,10.0,Mercedes,Spielberg,0,48.8,71.338,0.6968419738537667
RUS,71.239,29.0,MEDIUM,11.0,Mercedes,Spielberg,0,49.4,71.239,0.5908193058632943
RUS,70.77,31.0,MEDIUM,13.0,Mercedes,Spielberg,0,48.8,70.77,0.08855030295887319
RUS,70.769,32.0,MEDIUM,14.0,Mercedes,Spielberg,0,48.7,70.769,0.08747936691857539
RUS,70.545,33.0,MEDIUM,15.0,Mercedes,Spielberg,0,48.7,70.545,-0.15241030611040163
RUS,70.49,34.0,MEDIUM,16.0,Mercedes,Spielberg,0,48.5,70.49,-0.2113117883273443
RUS,70.237,35.0,MEDIUM,17.0,Mercedes,Spielberg,0,48.5,70.237,-0.48225860652524694
RUS,70.331,36.0,MEDIUM,18.0,Mercedes,Spielberg,0,48.4,70.331,-0.381590618736294
RUS,70.457,37.0,MEDIUM,19.0,Mercedes,Spielberg,0,48.4,70.457,-0.2466526776575068
RUS,70.427,38.0,MEDIUM,20.0,Mercedes,Spielberg,0,48.1,70.427,-0.27878075886673026
RUS,70.401,39.0,MEDIUM,21.0,Mercedes,Spielberg,0,48.3,70.401,-0.3066250959147473
RUS,70.705,40.0,MEDIUM,22.0,Mercedes,Spielberg,0,49.3,70.705,0.01893946033886114
RUS,70.732,41.0,MEDIUM,23.0,Mercedes,Spielberg,0,48.6,70.732,0.047854733427175944
RUS,70.703,42.0,MEDIUM,24.0,Mercedes,Spielberg,0,48.4,70.703,0.016797588258250302
RUS,70.583,43.0,MEDIUM,25.0,Mercedes,Spielberg,0,48.4,70.583,-0.1117147365787044
RUS,70.752,44.0,MEDIUM,26.0,Mercedes,Spielberg,0,48.7,70.752,0.06927345423332999
RUS,69.372,47.0,HARD,2.0,Mercedes,Spielberg,0,48.9,69.372,-1.4086182813915882
RUS,69.532,48.0,HARD,3.0,Mercedes,Spielberg,0,48.0,69.532,-1.2372685149423253
RUS,69.823,49.0,HARD,4.0,Mercedes,Spielberg,0,48.2,69.823,-0.9256261272127254
RUS,69.962,50.0,HARD,5.0,Mercedes,Spielberg,0,48.9,69.962,-0.7767660176099145
RUS,69.89,51.0,HARD,6.0,Mercedes,Spielberg,0,48.7,69.89,-0.8538734125120874
RUS,69.976,52.0,HARD,7.0,Mercedes,Spielberg,0,48.7,69.976,-0.7617729130456082
RUS,69.901,53.0,HARD,8.0,Mercedes,Spielberg,0,48.7,69.901,-0.8420931160687049
RUS,69.779,54.0,HARD,9.0,Mercedes,Spielberg,0,48.4,69.779,-0.9727473129862704
RUS,69.738,55.0,HARD,10.0,Mercedes,Spielberg,0,48.4,69.738,-1.0166556906388915
RUS,69.931,56.0,HARD,11.0,Mercedes,Spielberg,0,48.5,69.931,-0.8099650348594662
RUS,69.853,57.0,HARD,12.0,Mercedes,Spielberg,0,48.2,69.853,-0.8934980460034867
RUS,69.798,58.0,HARD,13.0,Mercedes,Spielberg,0,47.5,69.798,-0.9523995282204142
RUS,69.725,59.0,HARD,14.0,Mercedes,Spielberg,0,48.2,69.725,-1.0305778591629
RUS,69.962,60.0,HARD,15.0,Mercedes,Spielberg,0,48.6,69.962,-0.7767660176099145
RUS,69.87,61.0,HARD,16.0,Mercedes,Spielberg,0,48.6,69.87,-0.8752921333182414
RUS,69.917,62.0,HARD,17.0,Mercedes,Spielberg,0,48.3,69.917,-0.8249581394237725
RUS,70.107,63.0,HARD,18.0,Mercedes,Spielberg,0,48.2,70.107,-0.6214802917652711
RUS,70.173,64.0,HARD,19.0,Mercedes,Spielberg,0,48.0,70.173,-0.550798513104946
RUS,70.231,65.0,HARD,20.0,Mercedes,Spielberg,0,47.5,70.231,-0.48868422276709467
RUS,70.616,66.0,HARD,21.0,Mercedes,Spielberg,0,47.5,70.616,-0.07637384724854185
RUS,70.505,67.0,HARD,22.0,Mercedes,Spielberg,0,47.3,70.505,-0.19524774772272493
RUS,70.363,68.0,HARD,23.0,Mercedes,Spielberg,0,45.9,70.363,-0.3473206654464445
RUS,69.96,69.0,HARD,24.0,Mercedes,Spielberg,0,46.3,69.96,-0.7789078896905406
RUS,69.82,70.0,HARD,25.0,Mercedes,Spielberg,0,47.6,69.82,-0.9288389353336493
LAW,72.35,4.0,MEDIUM,4.0,Racing Bulls,Spielberg,0,49.8,72.35,1.7806292466453775
LAW,71.439,5.0,MEDIUM,5.0,Racing Bulls,Spielberg,0,49.8,71.439,0.8050065139248652
LAW,71.106,6.0,MEDIUM,6.0,Racing Bulls,Spielberg,0,49.7,71.106,0.44838481250233114
LAW,71.013,7.0,MEDIUM,7.0,Racing Bulls,Spielberg,0,50.3,71.013,0.34878776075370643
LAW,70.941,8.0,MEDIUM,8.0,Racing Bulls,Spielberg,0,50.4,70.941,0.27168036585153366
LAW,71.051,9.0,MEDIUM,9.0,Racing Bulls,Spielberg,0,50.3,71.051,0.3894833302854037
LAW,71.434,10.0,MEDIUM,10.0,Racing Bulls,Spielberg,0,49.9,71.434,0.7996518337233305
LAW,71.603,11.0,MEDIUM,11.0,Racing Bulls,Spielberg,0,49.2,71.603,0.9806400245353648
LAW,72.178,12.0,MEDIUM,12.0,Racing Bulls,Spielberg,0,49.1,72.178,1.5964282477124192
LAW,71.36,13.0,MEDIUM,13.0,Racing Bulls,Spielberg,0,49.2,71.36,0.7204025667405468
LAW,71.525,14.0,MEDIUM,14.0,Racing Bulls,Spielberg,0,49.5,71.525,0.8971070133913596
LAW,71.551,15.0,MEDIUM,15.0,Racing Bulls,Spielberg,0,49.5,71.551,0.9249513504393613
LAW,71.619,16.0,MEDIUM,16.0,Racing Bulls,Spielberg,0,49.5,71.619,0.9977750011802973
LAW,71.736,17.0,MEDIUM,17.0,Racing Bulls,Spielberg,0,49.6,71.736,1.123074517896328
LAW,71.577,18.0,MEDIUM,18.0,Racing Bulls,Spielberg,0,49.7,71.577,0.9527956874873631
LAW,71.524,19.0,MEDIUM,19.0,Racing Bulls,Spielberg,0,49.4,71.524,0.8960360773510465
LAW,71.748,20.0,MEDIUM,20.0,Racing Bulls,Spielberg,0,49.0,71.748,1.1359257503800235
LAW,71.876,21.0,MEDIUM,21.0,Racing Bulls,Spielberg,0,49.0,71.876,1.2730055635394368
LAW,71.413,22.0,MEDIUM,22.0,Racing Bulls,Spielberg,0,49.3,71.413,0.7771621768768634
LAW,71.457,23.0,MEDIUM,23.0,Racing Bulls,Spielberg,0,49.3,71.457,0.8242833626504084
LAW,71.628,24.0,MEDIUM,24.0,Racing Bulls,Spielberg,0,49.6,71.628,1.007413425543069
LAW,71.622,25.0,MEDIUM,25.0,Racing Bulls,Spielberg,0,49.6,71.622,1.000987809301221
LAW,71.517,26.0,MEDIUM,26.0,Racing Bulls,Spielberg,0,49.1,71.517,0.8885395250688858
LAW,71.628,27.0,MEDIUM,27.0,Racing Bulls,Spielberg,0,49.1,71.628,1.007413425543069
LAW,72.809,28.0,MEDIUM,28.0,Racing Bulls,Spielberg,0,48.8,72.809,2.272188889146714
LAW,73.076,29.0,MEDIUM,29.0,Racing Bulls,Spielberg,0,49.4,73.076,2.5581288119089227
LAW,71.821,31.0,MEDIUM,31.0,Racing Bulls,Spielberg,0,48.8,71.821,1.2141040813224941
LAW,71.013,34.0,HARD,2.0,Racing Bulls,Spielberg,0,48.5,71.013,0.34878776075370643
LAW,70.671,35.0,HARD,3.0,Racing Bulls,Spielberg,0,48.5,70.671,-0.017472365031599213
LAW,70.664,36.0,HARD,4.0,Racing Bulls,Spielberg,0,48.4,70.664,-0.024968917313759977
LAW,70.707,37.0,HARD,5.0,Racing Bulls,Spielberg,0,48.4,70.707,0.02108133241947198
LAW,71.39,38.0,HARD,6.0,Racing Bulls,Spielberg,0,48.3,71.39,0.7525306479497855
LAW,70.35,39.0,HARD,7.0,Racing Bulls,Spielberg,0,48.7,70.35,-0.36124283397045304
LAW,70.087,40.0,HARD,8.0,Racing Bulls,Spielberg,0,49.3,70.087,-0.6428990125714251
LAW,70.122,41.0,HARD,9.0,Racing Bulls,Spielberg,0,48.6,70.122,-0.6054162511606517
LAW,69.996,42.0,HARD,10.0,Racing Bulls,Spielberg,0,48.4,69.996,-0.7403541922394542
LAW,70.163,43.0,HARD,11.0,Racing Bulls,Spielberg,0,48.4,70.163,-0.5615078735080306
LAW,70.36,44.0,HARD,12.0,Racing Bulls,Spielberg,0,49.3,70.36,-0.3505334735673684
LAW,70.118,45.0,HARD,13.0,Racing Bulls,Spielberg,0,49.1,70.118,-0.6096999953218886
LAW,70.085,46.0,HARD,14.0,Racing Bulls,Spielberg,0,49.1,70.085,-0.6450408846520511
LAW,70.068,47.0,HARD,15.0,Racing Bulls,Spielberg,0,48.9,70.068,-0.6632467973372813
LAW,70.244,48.0,HARD,16.0,Racing Bulls,Spielberg,0,48.0,70.244,-0.4747620542430862
LAW,70.224,49.0,HARD,17.0,Racing Bulls,Spielberg,0,48.2,70.224,-0.49618077504924024
LAW,70.413,50.0,HARD,18.0,Racing Bulls,Spielberg,0,48.9,70.413,-0.29377386343105183
LAW,70.177,51.0,HARD,19.0,Racing Bulls,Spielberg,0,48.7,70.177,-0.5465147689437091
LAW,70.374,52.0,HARD,20.0,Racing Bulls,Spielberg,0,48.7,70.374,-0.33554036900306206
LAW,70.152,53.0,HARD,21.0,Racing Bulls,Spielberg,0,48.7,70.152,-0.5732881699514131
LAW,70.534,54.0,HARD,22.0,Racing Bulls,Spielberg,0,48.4,70.534,-0.1641906025537841
LAW,71.825,55.0,HARD,23.0,Racing Bulls,Spielberg,0,48.6,71.825,1.218387825483731
LAW,70.456,56.0,HARD,24.0,Racing Bulls,Spielberg,0,48.5,70.456,-0.24772361369780463
LAW,70.256,57.0,HARD,25.0,Racing Bulls,Spielberg,0,48.2,70.256,-0.46191082175939074
LAW,69.977,58.0,HARD,26.0,Racing Bulls,Spielberg,0,47.5,69.977,-0.7607019770052952
LAW,70.267,59.0,HARD,27.0,Racing Bulls,Spielberg,0,48.2,70.267,-0.4501305253160083
LAW,70.179,60.0,HARD,28.0,Racing Bulls,Spielberg,0,48.6,70.179,-0.5443728968630982
LAW,70.165,61.0,HARD,29.0,Racing Bulls,Spielberg,0,48.6,70.165,-0.5593660014274046
LAW,70.32,62.0,HARD,30.0,Racing Bulls,Spielberg,0,48.3,70.32,-0.3933709151796917
LAW,70.388,63.0,HARD,31.0,Racing Bulls,Spielberg,0,48.2,70.388,-0.32054726443874054
LAW,70.256,64.0,HARD,32.0,Racing Bulls,Spielberg,0,48.0,70.256,-0.46191082175939074
LAW,70.218,65.0,HARD,33.0,Racing Bulls,Spielberg,0,47.5,70.218,-0.502606391291088
LAW,70.579,66.0,HARD,34.0,Racing Bulls,Spielberg,0,47.5,70.579,-0.11599848073994129
LAW,70.456,67.0,HARD,35.0,Racing Bulls,Spielberg,0,45.9,70.456,-0.24772361369780463
LAW,70.175,68.0,HARD,36.0,Racing Bulls,Spielberg,0,45.9,70.175,-0.5486566410243351
LAW,70.167,69.0,HARD,37.0,Racing Bulls,Spielberg,0,46.3,70.167,-0.5572241293467937
LAW,71.058,70.0,HARD,38.0,Racing Bulls,Spielberg,0,47.6,71.058,0.39697988256756445
ALO,72.463,4.0,MEDIUM,5.0,Aston Martin,Spielberg,0,49.8,72.463,1.9016450192001713
ALO,71.38,5.0,MEDIUM,6.0,Aston Martin,Spielberg,0,49.8,71.38,0.7418212875467008
ALO,71.395,6.0,MEDIUM,7.0,Aston Martin,Spielberg,0,49.7,71.395,0.7578853281513201
ALO,70.81,7.0,MEDIUM,8.0,Aston Martin,Spielberg,0,50.3,70.81,0.1313877445711965
ALO,71.085,8.0,MEDIUM,9.0,Aston Martin,Spielberg,0,50.4,71.085,0.42589515565586405
ALO,70.906,9.0,MEDIUM,10.0,Aston Martin,Spielberg,0,50.3,70.906,0.23419760444076027
ALO,71.532,10.0,MEDIUM,11.0,Aston Martin,Spielberg,0,49.9,71.532,0.9046035656735051
ALO,71.484,11.0,MEDIUM,12.0,Aston Martin,Spielberg,0,49.2,71.484,0.8531986357387232
ALO,72.027,12.0,MEDIUM,13.0,Aston Martin,Spielberg,0,49.1,72.027,1.434716905625928
ALO,71.794,13.0,MEDIUM,14.0,Aston Martin,Spielberg,0,49.2,71.794,1.1851888082341793
ALO,71.528,14.0,MEDIUM,15.0,Aston Martin,Spielberg,0,49.5,71.528,0.9003198215122834
ALO,71.502,15.0,MEDIUM,16.0,Aston Martin,Spielberg,0,49.5,71.502,0.8724754844642664
ALO,71.565,16.0,MEDIUM,17.0,Aston Martin,Spielberg,0,49.5,71.565,0.9399444550036676
ALO,71.795,17.0,MEDIUM,18.0,Aston Martin,Spielberg,0,49.6,71.795,1.1862597442744924
ALO,71.589,18.0,MEDIUM,19.0,Aston Martin,Spielberg,0,49.7,71.589,0.9656469199710586
ALO,71.609,19.0,MEDIUM,20.0,Aston Martin,Spielberg,0,49.4,71.609,0.9870656407772126
ALO,71.629,20.0,MEDIUM,21.0,Aston Martin,Spielberg,0,49.0,71.629,1.0084843615833818
ALO,71.951,21.0,MEDIUM,22.0,Aston Martin,Spielberg,0,49.0,71.951,1.3533257665625182
ALO,71.446,22.0,MEDIUM,23.0,Aston Martin,Spielberg,0,49.3,71.446,0.812503066207026
ALO,71.422,23.0,MEDIUM,24.0,Aston Martin,Spielberg,0,49.3,71.422,0.786800601239635
ALO,71.566,24.0,MEDIUM,25.0,Aston Martin,Spielberg,0,49.6,71.566,0.9410153910439807
ALO,71.676,25.0,MEDIUM,26.0,Aston Martin,Spielberg,0,49.6,71.676,1.0588183554778507
ALO,71.649,26.0,MEDIUM,27.0,Aston Martin,Spielberg,0,49.1,71.649,1.0299030823895359
ALO,72.243,27.0,MEDIUM,28.0,Aston Martin,Spielberg,0,49.1,72.243,1.6660390903324311
ALO,72.033,28.0,MEDIUM,29.0,Aston Martin,Spielberg,0,48.8,72.033,1.4411425218677758
ALO,71.899,31.0,MEDIUM,32.0,Aston Martin,Spielberg,0,48.8,71.899,1.2976370924665146
ALO,72.085,32.0,MEDIUM,33.0,Aston Martin,Spielberg,0,48.7,72.085,1.4968311959637792
ALO,70.934,35.0,HARD,3.0,Aston Martin,Spielberg,0,48.5,70.934,0.26418381356937287
ALO,70.727,36.0,HARD,4.0,Aston Martin,Spielberg,0,48.4,70.727,0.04250005322564124
ALO,70.697,37.0,HARD,5.0,Aston Martin,Spielberg,0,48.4,70.697,0.010371972016402565
ALO,70.58,38.0,HARD,6.0,Aston Martin,Spielberg,0,48.3,70.58,-0.11492754469962826
ALO,69.935,39.0,HARD,7.0,Aston Martin,Spielberg,0,48.7,69.935,-0.8056812906982294
ALO,70.175,40.0,HARD,8.0,Aston Martin,Spielberg,0,49.3,70.175,-0.5486566410243351
ALO,70.057,41.0,HARD,9.0,Aston Martin,Spielberg,0,48.6,70.057,-0.6750270937806637
ALO,69.964,42.0,HARD,10.0,Aston Martin,Spielberg,0,48.4,69.964,-0.7746241455293037
ALO,70.068,43.0,HARD,11.0,Aston Martin,Spielberg,0,48.4,70.068,-0.6632467973372813
ALO,70.338,44.0,HARD,12.0,Aston Martin,Spielberg,0,49.3,70.338,-0.3740940664541485
ALO,70.255,45.0,HARD,13.0,Aston Martin,Spielberg,0,49.1,70.255,-0.46298175779970374
ALO,69.971,46.0,HARD,14.0,Aston Martin,Spielberg,0,49.1,69.971,-0.7671275932471429
ALO,70.129,47.0,HARD,15.0,Aston Martin,Spielberg,0,48.9,70.129,-0.597919698878491
ALO,70.302,48.0,HARD,16.0,Aston Martin,Spielberg,0,48.0,70.302,-0.4126477639052197
ALO,70.203,49.0,HARD,17.0,Aston Martin,Spielberg,0,48.2,70.203,-0.5186704318957073
ALO,70.313,50.0,HARD,18.0,Aston Martin,Spielberg,0,48.9,70.313,-0.4008674674618372
ALO,70.329,51.0,HARD,19.0,Aston Martin,Spielberg,0,48.7,70.329,-0.38373249081692007
ALO,70.325,52.0,HARD,20.0,Aston Martin,Spielberg,0,48.7,70.325,-0.38801623497814175
ALO,70.207,53.0,HARD,21.0,Aston Martin,Spielberg,0,48.7,70.207,-0.5143866877344856
ALO,71.177,54.0,HARD,22.0,Aston Martin,Spielberg,0,48.4,71.177,0.5244212713642061
ALO,70.859,55.0,HARD,23.0,Aston Martin,Spielberg,0,48.6,70.859,0.18386361054627617
ALO,70.609,56.0,HARD,24.0,Aston Martin,Spielberg,0,48.5,70.609,-0.08387039953070262
ALO,70.195,57.0,HARD,25.0,Aston Martin,Spielberg,0,48.2,70.195,-0.527237920218181
ALO,70.254,58.0,HARD,26.0,Aston Martin,Spielberg,0,47.5,70.254,-0.4640526938400016
ALO,70.252,59.0,HARD,27.0,Aston Martin,Spielberg,0,48.2,70.252,-0.46619456592062763
ALO,70.149,60.0,HARD,28.0,Aston Martin,Spielberg,0,48.6,70.149,-0.5765009780723369
ALO,70.198,61.0,HARD,29.0,Aston Martin,Spielberg,0,48.6,70.198,-0.5240251120972572
ALO,70.172,62.0,HARD,30.0,Aston Martin,Spielberg,0,48.3,70.172,-0.551869449145259
ALO,70.462,63.0,HARD,31.0,Aston Martin,Spielberg,0,48.2,70.462,-0.2412979974559569
ALO,70.255,64.0,HARD,32.0,Aston Martin,Spielberg,0,48.0,70.255,-0.46298175779970374
ALO,70.4,65.0,HARD,33.0,Aston Martin,Spielberg,0,47.5,70.4,-0.3076960319550451
ALO,71.118,66.0,HARD,34.0,Aston Martin,Spielberg,0,47.5,71.118,0.4612360449860266
ALO,70.966,67.0,HARD,35.0,Aston Martin,Spielberg,0,45.9,70.966,0.29845376685922237
ALO,71.471,68.0,HARD,36.0,Aston Martin,Spielberg,0,45.9,71.471,0.8392764672147299
ALO,71.465,69.0,HARD,37.0,Aston Martin,Spielberg,0,46.3,71.465,0.8328508509728821
BOR,72.12,4.0,MEDIUM,4.0,Kick Sauber,Spielberg,0,49.8,72.12,1.5343139573745679
BOR,71.284,5.0,MEDIUM,5.0,Kick Sauber,Spielberg,0,49.8,71.284,0.6390114276771524
BOR,70.933,6.0,MEDIUM,6.0,Kick Sauber,Spielberg,0,49.7,70.933,0.2631128775290751
BOR,70.946,7.0,MEDIUM,7.0,Kick Sauber,Spielberg,0,50.3,70.946,0.27703504605306833
BOR,70.969,8.0,MEDIUM,8.0,Kick Sauber,Spielberg,0,50.4,70.969,0.30166657498014626
BOR,71.241,9.0,MEDIUM,9.0,Kick Sauber,Spielberg,0,50.3,71.241,0.5929611779439051
BOR,71.408,10.0,MEDIUM,10.0,Kick Sauber,Spielberg,0,49.9,71.408,0.7718074966753287
BOR,71.6,11.0,MEDIUM,11.0,Kick Sauber,Spielberg,0,49.2,71.6,0.977427216414441
BOR,71.412,12.0,MEDIUM,12.0,Kick Sauber,Spielberg,0,49.1,71.412,0.7760912408365656
BOR,71.78,13.0,MEDIUM,13.0,Kick Sauber,Spielberg,0,49.2,71.78,1.1701957036698731
BOR,71.418,14.0,MEDIUM,14.0,Kick Sauber,Spielberg,0,49.5,71.418,0.7825168570784133
BOR,71.428,15.0,MEDIUM,15.0,Kick Sauber,Spielberg,0,49.5,71.428,0.7932262174814827
BOR,71.502,16.0,MEDIUM,16.0,Kick Sauber,Spielberg,0,49.5,71.502,0.8724754844642664
BOR,71.752,17.0,MEDIUM,17.0,Kick Sauber,Spielberg,0,49.6,71.752,1.140209494541245
BOR,71.445,18.0,MEDIUM,18.0,Kick Sauber,Spielberg,0,49.7,71.445,0.8114321301667129
BOR,71.567,19.0,MEDIUM,19.0,Kick Sauber,Spielberg,0,49.4,71.567,0.9420863270842784
BOR,71.712,20.0,MEDIUM,20.0,Kick Sauber,Spielberg,0,49.0,71.712,1.097372052928937
BOR,70.456,23.0,MEDIUM,2.0,Kick Sauber,Spielberg,0,49.3,70.456,-0.24772361369780463
BOR,70.911,24.0,MEDIUM,3.0,Kick Sauber,Spielberg,0,49.6,70.911,0.23955228464229497
BOR,70.5,25.0,MEDIUM,4.0,Kick Sauber,Spielberg,0,49.6,70.5,-0.20060242792425964
BOR,71.17,26.0,MEDIUM,5.0,Kick Sauber,Spielberg,0,49.1,71.17,0.5169247190820454
BOR,71.314,27.0,MEDIUM,6.0,Kick Sauber,Spielberg,0,49.1,71.314,0.6711395088863757
BOR,70.962,28.0,MEDIUM,7.0,Kick Sauber,Spielberg,0,49.7,70.962,0.2941700226980007
BOR,70.586,29.0,MEDIUM,8.0,Kick Sauber,Spielberg,0,49.4,70.586,-0.10850192845778053
BOR,70.591,31.0,MEDIUM,10.0,Kick Sauber,Spielberg,0,48.8,70.591,-0.10314724825624583
BOR,70.66,32.0,MEDIUM,11.0,Kick Sauber,Spielberg,0,48.7,70.66,-0.02925266147499687
BOR,70.872,33.0,MEDIUM,12.0,Kick Sauber,Spielberg,0,48.7,70.872,0.1977857790702847
BOR,70.493,34.0,MEDIUM,13.0,Kick Sauber,Spielberg,0,48.5,70.493,-0.20809898020642043
BOR,70.723,35.0,MEDIUM,14.0,Kick Sauber,Spielberg,0,48.5,70.723,0.03821630906440435
BOR,70.575,36.0,MEDIUM,15.0,Kick Sauber,Spielberg,0,48.4,70.575,-0.12028222490116297
BOR,70.616,37.0,MEDIUM,16.0,Kick Sauber,Spielberg,0,48.4,70.616,-0.07637384724854185
BOR,70.58,38.0,MEDIUM,17.0,Kick Sauber,Spielberg,0,48.1,70.58,-0.11492754469962826
BOR,70.929,39.0,MEDIUM,18.0,Kick Sauber,Spielberg,0,48.7,70.929,0.25882913336783814
BOR,70.795,40.0,MEDIUM,19.0,Kick Sauber,Spielberg,0,49.3,70.795,0.11532370396657717
